iter	MultiClass
959	0.0005782114577
960	0.0005782031371
961	0.0005781953978
962	0.0005781870533
963	0.0005781775089
964	0.0005733183099
965	0.0005733092769
966	0.0005732985408
967	0.0005710884806
968	0.0005709153116
969	0.0005709021864
970	0.000567338891
971	0.0005673282239
972	0.0005673183873
973	0.0005673109422
974	0.0005673010022
975	0.0005672914016
976	0.0005650832497
977	0.0005614555722
978	0.0005614384376
979	0.0005587882216
980	0.0005546663819
981	0.0005538770205
982	0.000551811988
983	0.0005513547923
984	0.000551344113
985	0.0005460101199
986	0.000545999144
987	0.0005459814212
988	0.0005456232993
989	0.0005456081485
990	0.0005438319443
991	0.0005438209071
992	0.0005438078069
993	0.0005429688931
994	0.0005429602319
995	0.0005378945071
996	0.0005378833336
997	0.000534341808
998	0.000533905297
999	0.000533891926
